CustomerID,Recency,Frequency,Monetary,UniqueItemsPurchased,AvgDaysBetweenPurchases,FavoriteShoppingHour,Is_UK,Cancellation_Frequency,Cancellation_Rate,Total_Spend,Monthly_Spending_Mean,Monthly_Spending_Std,Spending_Trend,FavoriteShoppingDay
12346,2.3161763666916912,-0.3296902648683727,-0.229846193380351,-0.7050977564035577,-0.27062500716093607,10,1,0.11424304111456908,2.215616485187114,-0.229846193380351,-0.4505411766086388,-0.2825591711723427,0.053880746857495554,-0.852530791277241
12347,-0.8932046990700012,0.22084527427711445,0.2916132692339866,0.48989742182813345,-0.0951630377730391,14,0,-0.3947744720026426,-0.6027813594740872,0.2916132692339866,0.16255354869454966,0.2310189842298156,0.06352989878460338,-0.852530791277241
12348,-0.17010340956196546,-0.10947604921017784,-0.055957005898255745,-0.47078497635812805,0.6066848397785488,19,0,-0.3947744720026426,-0.6027813594740872,-0.055957005898255745,-0.09275986332770593,0.024433111113297316,-0.16311201808479933,0.22975655201476272
12349,-0.7248112480886778,-0.4397973726974701,-0.053499734045425774,0.1267126127577175,-0.27062500716093607,9,0,-0.3947744720026426,-0.6027813594740872,-0.053499734045425774,1.0008076674887247,-0.2825591711723427,0.053880746857495554,-1.3936744629232427
12350,2.1576884128269165,-0.4397973726974701,-0.19422724540038327,-0.5293631713694854,-0.27062500716093607,16,0,-0.3947744720026426,-0.6027813594740872,-0.19422724540038327,-0.15739370331285904,-0.2825591711723427,0.053880746857495554,-0.3113871196312391
12352,-0.5564177971073544,0.3309523821062119,-0.0767464210864278,-0.049021972276354714,-0.007432053079090615,14,0,0.11424304111456908,0.10181810169121305,-0.0767464210864278,-0.13553460036610082,-0.07972942832689839,0.07399393968267495,-0.852530791277241
12353,1.1077057184727825,-0.4397973726974701,-0.21907823695977652,-0.6699508393967433,-0.27062500716093607,17,0,-0.3947744720026426,-0.6027813594740872,-0.21907823695977652,-0.3619198276843032,-0.2825591711723427,0.053880746857495554,0.22975655201476272
12354,1.3850596377361386,-0.4397973726974701,-0.09925145000542848,-0.03730633327408323,-0.27062500716093607,13,0,-0.3947744720026426,-0.6027813594740872,-0.09925145000542848,0.6242665091096518,-0.2825591711723427,0.053880746857495554,0.22975655201476272
12355,1.206760689638267,-0.4397973726974701,-0.1742641801262845,-0.5645100883762999,-0.27062500716093607,13,0,-0.3947744720026426,-0.6027813594740872,-0.1742641801262845,0.006904303119897974,-0.2825591711723427,0.053880746857495554,-1.3936744629232427
12356,-0.685189259622484,-0.21958315703927525,0.07110366998177932,-0.10760016728771211,0.16802991630880634,9,0,-0.3947744720026426,-0.6027813594740872,0.07110366998177932,0.37507456105001324,1.2103670527405042,-1.977947496583137,-0.852530791277241
12357,-0.5861342884569997,-0.4397973726974701,0.5212090878927685,0.8179353138917349,-0.27062500716093607,16,0,-0.3947744720026426,-0.6027813594740872,0.5212090878927685,5.730718251224287,-0.2825591711723427,0.053880746857495554,1.8531875669527682
12358,-0.8932046990700012,-0.3296902648683727,-0.11756181545138066,-0.5762257273785714,0.5189538550846002,10,0,-0.3947744720026426,-0.6027813594740872,-0.11756181545138066,0.01151460475495054,-0.1565568389305897,0.3084198591376509,-0.852530791277241
12359,-0.8337717163707106,0.11073816644801703,0.5257897039611162,1.790333351080268,-0.18289402246698758,12,0,0.6232605542317807,1.2761505369667134,0.5257897039611162,0.5859518820943682,1.4600803425655198,0.11934165055137967,0.22975655201476272
12360,-0.39792984324257946,-0.21958315703927525,0.048676073558387274,0.5016130608304049,-0.18289402246698758,15,0,-0.3947744720026426,-0.6027813594740872,0.048676073558387274,0.3135474470046796,0.1251549384765747,0.05409583821483899,-0.852530791277241
12361,1.9298619791463025,-0.4397973726974701,-0.2086853441898063,-0.6113726443853859,-0.27062500716093607,13,0,-0.3947744720026426,-0.6027813594740872,-0.2086853441898063,-0.27638528978991633,-0.2825591711723427,0.053880746857495554,0.7709002236607646
12362,-0.8832992019534527,0.8814879212516991,0.3346342798410414,1.626314405048467,-0.18289402246698758,15,0,1.1322780673489923,0.6980176457541595,0.3346342798410414,0.1301751058554085,0.3107072038288865,0.15459522644441542,0.22975655201476272
12363,0.17658898951722976,-0.3296902648683727,-0.1630606659179115,-0.44735369835358507,0.25576090100275484,13,0,-0.3947744720026426,-0.6027813594740872,-0.1630606659179115,-0.17571542039384525,-0.23336779252126122,-0.04549146023514579,-1.3936744629232427
12364,-0.8337717163707106,-0.10947604921017784,-0.08368025909163147,0.09156569575090306,-0.18289402246698758,15,0,-0.3947744720026426,-0.6027813594740872,-0.08368025909163147,-0.14980114392467858,0.035772946530414046,-0.08518441931929299,0.7709002236607646
12365,1.9694839676124962,-0.4397973726974701,-0.1910464636667102,-0.47078497635812805,-0.27062500716093607,13,0,-0.3947744720026426,-0.6027813594740872,-0.1910464636667102,-0.1312155542879064,-0.2825591711723427,0.053880746857495554,-1.3936744629232427
12367,-0.8733937048369043,-0.4397973726974701,-0.21158906277512976,-0.5996570053831143,-0.27062500716093607,16,0,-0.3947744720026426,-0.6027813594740872,-0.21158906277512976,-0.300283181634681,-0.2825591711723427,0.053880746857495554,-1.3936744629232427
12370,-0.4078353403591279,-0.10947604921017784,0.18462212830951213,0.9468073429167212,-0.18289402246698758,12,0,-0.3947744720026426,-0.6027813594740872,0.18462212830951213,0.6864972833037479,0.5219431163913629,-1.0309755321753074,-0.852530791277241
12371,-0.31868586631019197,-0.4397973726974701,-0.04498094964573307,0.009556222735002694,-0.27062500716093607,10,0,-0.3947744720026426,-0.6027813594740872,-0.04498094964573307,1.0709181076883032,-0.2825591711723427,0.053880746857495554,-0.852530791277241
12372,-0.19981990091161075,-0.21958315703927525,-0.0851393776807565,-0.33019730833087024,0.08029893161485786,12,0,-0.3947744720026426,-0.6027813594740872,-0.0851393776807565,-0.053557363247356576,-0.17663213392636729,0.04301863331165487,-0.3113871196312391
12373,2.167593909943465,-0.4397973726974701,-0.19057339951385122,-0.5645100883762999,-0.27062500716093607,13,0,-0.3947744720026426,-0.6027813594740872,-0.19057339951385122,-0.12732218940819678,-0.2825591711723427,0.053880746857495554,-0.852530791277241
12374,-0.6653782653893872,-0.4397973726974701,-0.15447896761553676,-0.34191294733314176,-0.27062500716093607,15,0,-0.3947744720026426,-0.6027813594740872,-0.15447896761553676,0.1697385636771631,-0.2825591711723427,0.053880746857495554,-1.3936744629232427
12375,-0.8832992019534527,-0.21958315703927525,-0.1844247754094288,-0.5645100883762999,0.25576090100275484,14,0,0.11424304111456908,1.2761505369667134,-0.1844247754094288,-0.32593358554806173,-0.11664212273038853,-0.1530156297711011,0.7709002236607646
12377,2.207215898409659,-0.3296902648683727,-0.042541826034061384,0.11499697375544603,-0.27062500716093607,9,0,-0.3947744720026426,-0.6027813594740872,-0.042541826034061384,0.3202255801146332,0.20181619627246256,-0.9246128559690062,-1.3936744629232427
12378,0.37469893184819847,-0.4397973726974701,0.2551498230987873,1.8489115460916252,-0.27062500716093607,10,0,-0.3947744720026426,-0.6027813594740872,0.2551498230987873,3.541024123673048,-0.2825591711723427,0.053880746857495554,-0.852530791277241
12379,-0.10076492974612641,-0.21958315703927525,-0.13604519412970836,-0.2716191133195129,-0.0951630377730391,10,0,0.11424304111456908,1.2761505369667134,-0.13604519412970836,-0.19321066871520004,0.059275818072809724,-0.0025162070379384743,-1.3936744629232427
12380,-0.6950947567390324,0.0006310586189195974,0.06337614889658728,0.17357516876680343,-0.18289402246698758,11,0,0.11424304111456908,0.5245777783903933,0.06337614889658728,0.15277106046738026,0.03437696020424512,0.23071165355663462,0.7709002236607646
12381,-0.8634882077203558,-0.10947604921017784,-0.056414341575444185,0.09156569575090306,-0.18289402246698758,9,0,0.11424304111456908,0.8064175628565133,-0.056414341575444185,0.025245935110754864,0.40452621535724437,-0.8929298990323264,0.7709002236607646
12383,0.9195012732583624,0.11073816644801703,-0.03417064732912262,0.2555846417827038,-0.18289402246698758,14,0,0.11424304111456908,0.3366845887463131,-0.03417064732912262,-0.12845534777983608,0.07396455732597354,-0.2526868138504497,-0.3113871196312391
12384,-0.6257562769231935,-0.21958315703927525,-0.180705595854727,-0.4239224203490421,-0.007432053079090615,11,0,0.11424304111456908,1.2761505369667134,-0.180705595854727,-0.3157305133910052,-0.08108851596398985,0.053762446610956714,-0.3113871196312391
12386,2.4350423320902728,-0.3296902648683727,-0.18122100590362195,-0.5996570053831143,-0.007432053079090615,9,0,-0.3947744720026426,-0.6027813594740872,-0.18122100590362195,-0.2504461196834114,-0.1591548251623785,-0.19541013630348117,-0.3113871196312391
12388,-0.7545277394383231,0.11073816644801703,0.10658106168071255,-0.049021972276354714,-0.007432053079090615,11,0,-0.3947744720026426,-0.6027813594740872,0.10658106168071255,0.010930434065411814,0.21006105391616897,0.1812332668068342,0.22975655201476272
12390,-0.12057592397922329,-0.4397973726974701,-0.1687664729380721,-0.3536285863354132,-0.27062500716093607,9,0,-0.3947744720026426,-0.6027813594740872,-0.1687664729380721,0.052150978345985775,-0.2825591711723427,0.053880746857495554,-0.3113871196312391
12391,-0.6950947567390324,-0.4397973726974701,-0.17408390759744563,0.36102539280314716,-0.27062500716093607,12,0,-0.3947744720026426,-0.6027813594740872,-0.17408390759744563,0.008387963905260455,-0.2825591711723427,0.053880746857495554,0.7709002236607646
12393,-0.19981990091161075,-0.10947604921017784,-0.038370150333146655,-0.16617836229906952,0.08029893161485786,9,0,-0.3947744720026426,-0.6027813594740872,-0.038370150333146655,0.07474776274586874,-0.11831570222938351,-0.07302315397509831,-0.3113871196312391
12394,-0.2790638778439982,-0.3296902648683727,-0.09912078266908894,-0.4239224203490421,0.25576090100275484,14,0,-0.3947744720026426,-0.6027813594740872,-0.09912078266908894,0.08740036881701362,0.12025646456958716,0.8676143699589687,0.7709002236607646
12395,-0.7545277394383231,1.1017021369098938,0.09225846975860463,0.3375941147986042,-0.0951630377730391,16,0,1.1322780673489923,0.5245777783903933,0.09225846975860463,-0.15599080855086075,0.04858488808270795,0.09297395954025037,0.7709002236607646
12397,-0.5564177971073544,-0.3296902648683727,0.038130735562687604,0.5601912558417623,-0.27062500716093607,14,0,-0.3947744720026426,-0.6027813594740872,0.038130735562687604,0.6521971702032202,-0.27753355846166955,0.04372843479088799,-0.3113871196312391
12398,-0.45736282594187005,-0.4397973726974701,-0.05614816737178953,0.2673002807849753,-0.27062500716093607,10,0,-0.3947744720026426,-0.6027813594740872,-0.05614816737178953,0.9790107986353124,-0.2825591711723427,0.053880746857495554,-0.852530791277241
12399,0.26573846356616565,-0.10947604921017784,-0.10478666355870132,-0.177894001301341,-0.0951630377730391,10,0,-0.3947744720026426,-0.6027813594740872,-0.10478666355870132,-0.19322809426133683,-0.06630007901863207,-0.06896007823488191,-0.852530791277241
